Year,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2018,11003,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,43.9,,,43.5,44.3,41356,POINT (-73.70792616 40.70139963),11003,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11004,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.1,,,35.4,36.8,14016,POINT (-73.711877 40.74462685),11004,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11005,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,25.2,,,22.5,27.7,1806,POINT (-73.7145015 40.75746256),11005,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11010,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.6,,,36.9,38.2,23821,POINT (-73.67501822 40.70058845),11010,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11020,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.1,,,36.3,38.0,5914,POINT (-73.71275089 40.7710564),11020,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11021,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.1,,,34.4,35.8,17729,POINT (-73.72889157 40.7865273),11021,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11023,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.8,,,34.9,36.7,9027,POINT (-73.73171054 40.80042341),11023,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11024,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.3,,,35.0,37.6,8002,POINT (-73.74166274 40.81639869),11024,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11030,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,34.3,,,33.7,34.9,17962,POINT (-73.6886297 40.79321425),11030,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11040,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.4,,,37.0,37.8,40782,POINT (-73.67971345 40.74559314),11040,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11042,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,25.0,,,22.3,28.6,520,POINT (-73.69402225 40.75825024),11042,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11050,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.9,,,35.4,36.4,30171,POINT (-73.69142526 40.83897103),11050,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11096,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,43.9,,,43.1,44.6,8344,POINT (-73.75064754 40.61922747),11096,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11101,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,40.2,,,39.8,40.6,25484,POINT (-73.93883591 40.74676171),11101,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11102,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.9,,,37.5,38.3,34133,POINT (-73.92586419 40.77242622),11102,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11103,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.5,,,36.2,36.9,38780,POINT (-73.91355231 40.76252901),11103,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11104,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.8,,,37.3,38.3,27232,POINT (-73.92021329 40.74461675),11104,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11105,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.7,,,35.3,36.2,36688,POINT (-73.89949825 40.77572055),11105,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11106,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.5,,,37.1,37.8,38875,POINT (-73.93176277 40.76179452),11106,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11109,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.4,,,34.0,37.1,3523,POINT (-73.95719323 40.74563832),11109,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11201,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.7,,,35.4,36.1,51128,POINT (-73.98980186 40.69446937),11201,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11203,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,46.8,,,46.5,47.1,76174,POINT (-73.93437115 40.64959142),11203,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11204,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,40.1,,,39.8,40.4,78134,POINT (-73.98482618 40.61877963),11204,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11205,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,41.6,,,41.1,42.1,40366,POINT (-73.96625498 40.69465833),11205,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11206,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,42.6,,,42.3,42.9,81677,POINT (-73.94235759 40.70195405),11206,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11207,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,46.6,,,46.3,46.8,93386,POINT (-73.89426164 40.67080478),11207,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11208,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,45.5,,,45.3,45.8,94469,POINT (-73.87135422 40.66947102),11208,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11209,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.3,,,36.0,36.6,68853,POINT (-74.03011309 40.62205955),11209,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11210,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,43.0,,,42.7,43.4,62008,POINT (-73.94632419 40.62814802),11210,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11211,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,38.2,,,37.9,38.5,90117,POINT (-73.96324 40.7098719),11211,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11212,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,49.3,,,49.0,49.7,84500,POINT (-73.91302859 40.66293659),11212,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11213,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,46.0,,,45.7,46.4,63767,POINT (-73.93633575 40.67107768),11213,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11214,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,39.2,,,39.0,39.5,88630,POINT (-73.99620968 40.59886234),11214,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11215,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,34.4,,,34.1,34.8,63488,POINT (-73.98682903 40.66239903),11215,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11216,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,44.3,,,43.9,44.6,54316,POINT (-73.94931636 40.68076788),11216,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11217,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.5,,,37.1,37.9,35881,POINT (-73.97932952 40.68242556),11217,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11218,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,39.5,,,39.2,39.8,75220,POINT (-73.97604251 40.64347646),11218,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11219,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,42.2,,,41.9,42.5,92221,POINT (-73.99666834 40.63266684),11219,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11220,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,43.6,,,43.3,43.9,99598,POINT (-74.01648929 40.64108166),11220,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11221,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,44.2,,,43.9,44.5,78895,POINT (-73.92787852 40.69133996),11221,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11222,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.8,,,35.3,36.4,36934,POINT (-73.94759629 40.72851621),11222,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11223,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,39.0,,,38.7,39.2,78731,POINT (-73.97342834 40.59713985),11223,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11224,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,38.8,,,38.3,39.2,47621,POINT (-73.99952481 40.57596819),11224,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11225,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,44.6,,,44.2,45.1,56829,POINT (-73.9542192 40.66304596),11225,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11226,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,46.0,,,45.7,46.4,101572,POINT (-73.95664862 40.64644832),11226,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11228,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,38.0,,,37.7,38.3,41788,POINT (-74.01304032 40.61671804),11228,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11229,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.5,,,37.2,37.8,80018,POINT (-73.94393313 40.60079311),11229,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11230,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,38.3,,,38.1,38.6,86408,POINT (-73.96510547 40.62216449),11230,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11231,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.9,,,36.4,37.4,33336,POINT (-74.00448443 40.6777095),11231,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11232,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,40.7,,,40.2,41.2,28265,POINT (-74.00590482 40.65605617),11232,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11233,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,47.9,,,47.5,48.3,67053,POINT (-73.91993607 40.67830836),11233,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11234,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,40.3,,,40.0,40.6,87757,POINT (-73.910682 40.59402154),11234,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11235,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.9,,,35.6,36.2,79132,POINT (-73.9597295 40.58342166),11235,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11236,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,46.0,,,45.7,46.2,93877,POINT (-73.90139749 40.64004685),11236,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11237,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,40.7,,,40.2,41.2,49896,POINT (-73.918465 40.70188866),11237,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11238,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,39.7,,,39.4,40.1,49262,POINT (-73.96380443 40.67917114),11238,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11239,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,43.1,,,42.3,43.8,13393,POINT (-73.88251139 40.64700724),11239,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11354,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,42.0,,,41.6,42.3,54878,POINT (-73.82697464 40.76867258),11354,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11355,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,43.9,,,43.6,44.2,85871,POINT (-73.82103093 40.75147567),11355,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11356,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,39.9,,,39.5,40.3,23438,POINT (-73.84126017 40.78477361),11356,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11357,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.2,,,34.8,35.6,39150,POINT (-73.81087996 40.78631685),11357,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11358,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,38.7,,,38.4,39.0,37546,POINT (-73.79637127 40.76047148),11358,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11360,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,33.4,,,32.7,34.1,18884,POINT (-73.78149278 40.78028881),11360,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11361,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.0,,,36.7,37.4,28606,POINT (-73.77248695 40.76372669),11361,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11362,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.7,,,35.0,36.4,17823,POINT (-73.73688614 40.75648051),11362,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11363,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,34.6,,,33.7,35.5,6988,POINT (-73.74641762 40.7725776),11363,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11364,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.3,,,36.8,37.7,34555,POINT (-73.76060746 40.74529648),11364,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11365,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,38.8,,,38.4,39.2,42252,POINT (-73.79479854 40.73977295),11365,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11366,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.9,,,37.3,38.4,13532,POINT (-73.783726 40.7306371),11366,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11367,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,38.2,,,37.8,38.6,41047,POINT (-73.82620924 40.73034787),11367,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11368,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,42.0,,,41.7,42.3,109931,POINT (-73.85278407 40.74938528),11368,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11369,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,40.9,,,40.6,41.3,38615,POINT (-73.87244305 40.76333591),11369,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11370,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,41.9,,,41.3,42.4,39688,POINT (-73.89102932 40.76339993),11370,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11372,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,38.7,,,38.3,39.1,66636,POINT (-73.88363791 40.75168959),11372,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11373,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,41.4,,,41.1,41.7,100820,POINT (-73.87850761 40.7388254),11373,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11374,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.3,,,36.0,36.7,43600,POINT (-73.86150857 40.7263879),11374,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11375,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,34.5,,,34.2,34.8,68733,POINT (-73.846151 40.72093625),11375,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11377,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,39.9,,,39.7,40.2,89830,POINT (-73.9051805 40.74478939),11377,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11378,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.3,,,37.0,37.6,34981,POINT (-73.911771 40.72193956),11378,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11379,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.5,,,35.2,35.9,34821,POINT (-73.87960121 40.71674859),11379,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11385,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.8,,,37.5,38.0,98592,POINT (-73.8880325 40.69645433),11385,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11411,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,43.8,,,43.3,44.3,18556,POINT (-73.73621794 40.69402126),11411,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11412,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,45.6,,,45.2,46.0,34882,POINT (-73.75898644 40.6980956),11412,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11413,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,45.1,,,44.7,45.5,38912,POINT (-73.75083926 40.66981858),11413,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11414,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,35.5,,,34.8,36.1,26148,POINT (-73.84478295 40.65830374),11414,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11415,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.7,,,36.2,37.1,19341,POINT (-73.82821165 40.70791704),11415,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11416,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,41.4,,,41.1,41.7,24861,POINT (-73.84954794 40.684654),11416,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11417,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,40.4,,,40.1,40.8,28967,POINT (-73.84444284 40.67644599),11417,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11418,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,40.6,,,40.4,40.9,36256,POINT (-73.844475 40.69958855),11418,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11419,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,44.4,,,44.2,44.6,47211,POINT (-73.82291769 40.68867313),11419,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11420,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,43.9,,,43.7,44.2,44354,POINT (-73.8177329 40.67358452),11420,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11421,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,39.2,,,38.9,39.6,39127,POINT (-73.85862581 40.69406191),11421,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11422,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,44.9,,,44.1,45.5,30425,POINT (-73.73613134 40.66082774),11422,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11423,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,42.8,,,42.4,43.1,29987,POINT (-73.76789217 40.71492425),11423,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11426,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.9,,,37.3,38.4,17590,POINT (-73.7214175 40.73788581),11426,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11427,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,40.8,,,40.4,41.2,23593,POINT (-73.7361615 40.7349053),11427,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11428,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,42.4,,,42.1,42.7,19168,POINT (-73.7422441 40.72101617),11428,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11429,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,45.0,,,44.5,45.6,25105,POINT (-73.73866531 40.70977032),11429,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11430,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,47.3,,,45.2,48.9,184,POINT (-73.78671973 40.64761442),11430,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11432,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,41.2,,,40.9,41.5,60809,POINT (-73.79307063 40.71535923),11432,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11433,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,46.5,,,46.1,46.9,32687,POINT (-73.78689275 40.69816169),11433,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11434,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,46.0,,,45.4,46.5,59129,POINT (-73.77621689 40.67683061),11434,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11435,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,42.0,,,41.7,42.3,53687,POINT (-73.80960618 40.70126575),11435,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11436,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,46.1,,,45.7,46.6,17949,POINT (-73.79661758 40.67582),11436,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11501,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.9,,,37.0,38.7,19148,POINT (-73.63890958 40.7462835),11501,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11507,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.7,,,35.8,37.7,7406,POINT (-73.651667 40.7696618),11507,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11509,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,34.1,,,32.8,35.5,2653,POINT (-73.72974062 40.58799244),11509,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11510,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,40.7,,,40.2,41.2,33048,POINT (-73.60946523 40.65348782),11510,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11514,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,39.2,,,37.6,40.7,4673,POINT (-73.6124756 40.74989138),11514,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11516,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,36.5,,,35.1,37.8,7556,POINT (-73.72668564 40.6257871),11516,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
2018,11518,BRFSS,Unhealthy Behaviors,Sleeping less than 7 hours among adults aged >=18 years,%,Crude prevalence,37.1,,,36.0,38.2,10549,POINT (-73.66674649 40.63842134),11518,UNHBEH,SLEEP,CrdPrv,Sleep <7 hours
